Id,Category
5795,6
5796,7
5797,1
5798,2
5799,1
5800,7
5801,3
5802,9
5803,1
5804,2
5805,5
5806,5
5807,5
5808,4
5809,4
5810,1
5811,0
5812,9
5813,8
5814,4
5815,7
5816,4
5817,2
5818,9
5819,2
5820,7
5821,7
5822,8
5823,8
5824,4
5825,8
5826,8
5827,5
5828,4
5829,8
5830,4
5831,4
5832,9
5833,1
5834,8
5835,4
5836,8
5837,9
5838,7
5839,1
5840,7
5841,6
5842,7
5843,0
5844,8
5845,2
5846,8
5847,4
5848,0
5849,7
5850,1
5851,4
5852,5
5853,0
5854,3
5855,8
5856,5
5857,8
5858,3
5859,6
5860,9
5861,7
5862,8
5863,5
5864,7
5865,3
5866,8
5867,7
5868,3
5869,6
5870,8
5871,5
5872,0
5873,7
5874,1
5875,0
5876,3
5877,3
5878,2
5879,1
5880,0
5881,1
5882,0
5883,2
5884,9
5885,1
5886,9
5887,5
5888,8
5889,2
5890,2
5891,3
5892,9
5893,4
5894,2
5895,8
5896,2
5897,7
5898,9
5899,5
5900,1
5901,8
5902,2
5903,7
5904,4
5905,0
5906,6
5907,7
5908,0
5909,4
5910,3
5911,0
5912,4
5913,8
5914,1
5915,6
5916,6
5917,2
5918,6
5919,8
5920,0
5921,9
5922,5
5923,8
5924,9
5925,7
5926,1
5927,9
5928,0
5929,6
5930,2
5931,1
5932,2
5933,3
5934,5
5935,4
5936,9
5937,8
5938,8
5939,4
5940,5
5941,7
5942,7
5943,1
5944,0
5945,1
5946,6
5947,0
5948,7
5949,1
5950,1
5951,2
5952,4
5953,6
5954,3
5955,7
5956,2
5957,0
5958,9
5959,1
5960,2
5961,2
5962,3
5963,9
5964,1
5965,9
5966,8
5967,0
5968,9
5969,5
5970,3
5971,8
5972,4
5973,8
5974,1
5975,4
5976,3
5977,7
5978,2
5979,2
5980,7
5981,6
5982,1
5983,3
5984,4
5985,2
5986,2
5987,0
5988,3
5989,8
5990,0
5991,7
5992,2
5993,8
5994,1
5995,9
5996,9
5997,4
5998,0
5999,1
6000,8
6001,4
6002,2
6003,8
6004,6
6005,6
6006,1
6007,1
6008,8
6009,5
6010,3
6011,9
6012,6
6013,8
6014,2
6015,0
6016,6
6017,5
6018,1
6019,7
6020,3
6021,3
6022,0
6023,7
6024,3
6025,4
6026,5
6027,5
6028,5
6029,1
6030,5
6031,1
6032,6
6033,4
6034,0
6035,6
6036,6
6037,4
6038,0
6039,3
6040,6
6041,7
6042,4
6043,0
6044,9
6045,7
6046,6
6047,3
6048,2
6049,2
6050,5
6051,0
6052,3
6053,1
6054,6
6055,7
6056,4
6057,1
6058,4
6059,4
6060,4
6061,7
6062,6
6063,5
6064,6
6065,3
6066,3
6067,3
6068,1
6069,7
6070,4
6071,1
6072,7
6073,6
6074,3
6075,1
6076,3
6077,8
6078,8
6079,1
6080,0
6081,3
6082,0
6083,0
6084,4
6085,1
6086,3
6087,9
6088,2
6089,6
6090,7
6091,8
6092,1
6093,6
6094,5
6095,3
6096,1
6097,1
6098,3
6099,4
6100,1
6101,4
6102,9
6103,9
6104,3
6105,6
6106,6
6107,6
6108,5
6109,5
6110,4
6111,1
6112,5
6113,8
6114,2
6115,8
6116,3
6117,9
6118,7
6119,5
6120,8
6121,6
6122,6
6123,5
6124,8
6125,8
6126,6
6127,1
6128,6
6129,0
6130,7
6131,7
6132,8
6133,8
6134,1
6135,2
6136,2
6137,3
6138,9
6139,5
6140,4
6141,1
6142,7
6143,8
6144,5
6145,3
6146,0
6147,6
6148,9
6149,3
6150,4
6151,9
6152,3
6153,5
6154,5
6155,9
6156,6
6157,4
6158,5
6159,1
6160,0
6161,1
6162,9
6163,4
6164,7
6165,6
6166,6
6167,1
6168,1
6169,4
6170,4
6171,2
6172,6
6173,5
6174,0
6175,6
6176,5
6177,3
6178,7
6179,7
6180,0
6181,1
6182,1
6183,9
6184,4
6185,1
6186,1
6187,4
6188,3
6189,2
6190,9
6191,6
6192,1
6193,8
6194,6
6195,1
6196,6
6197,9
6198,1
6199,1
6200,6
6201,7
6202,7
6203,1
6204,6
6205,2
6206,3
6207,9
6208,0
6209,2
6210,5
6211,8
6212,3
6213,8
6214,2
6215,9
6216,2
6217,6
6218,3
6219,3
6220,6
6221,5
6222,0
6223,5
6224,4
6225,0
6226,4
6227,4
6228,2
6229,5
6230,0
6231,1
6232,1
6233,0
6234,0
6235,1
6236,4
6237,5
6238,5
6239,6
6240,5
6241,3
6242,6
6243,7
6244,8
6245,6
6246,4
6247,6
6248,5
6249,3
6250,7
6251,6
6252,3
6253,3
6254,3
6255,5
6256,9
6257,7
6258,5
6259,3
6260,1
6261,1
6262,1
6263,9
6264,1
6265,9
6266,5
6267,2
6268,4
6269,6
6270,0
6271,4
6272,2
6273,2
6274,9
6275,0
6276,4
6277,0
6278,0
6279,7
6280,9
6281,4
6282,1
6283,7
6284,3
6285,3
6286,4
6287,6
6288,5
6289,4
6290,0
6291,5
6292,0
6293,7
6294,4
6295,8
6296,7
6297,9
6298,1
6299,9
6300,0
6301,8
6302,9
6303,0
6304,9
6305,1
6306,2
6307,6
6308,8
6309,8
6310,8
6311,4
6312,6
6313,8
6314,1
6315,5
6316,5
6317,0
6318,2
6319,6
6320,7
6321,8
6322,6
6323,9
6324,9
6325,6
6326,5
6327,3
6328,0
6329,1
6330,4
6331,7
6332,7
6333,7
6334,3
6335,7
6336,5
6337,0
6338,6
6339,1
6340,6
6341,2
6342,1
6343,0
6344,5
6345,2
6346,8
6347,8
6348,8
6349,3
6350,7
6351,2
6352,4
6353,4
6354,4
6355,4
6356,3
6357,0
6358,9
6359,8
6360,2
6361,9
6362,0
6363,3
6364,9
6365,3
6366,3
6367,2
6368,5
6369,5
6370,3
6371,3
6372,1
6373,6
6374,5
6375,2
6376,0
6377,1
6378,3
6379,1
6380,9
6381,3
6382,3
6383,5
6384,1
6385,1
6386,3
6387,0
6388,8
6389,3
6390,9
6391,1
6392,6
6393,4
6394,1
6395,9
6396,3
6397,5
6398,4
6399,6
6400,4
6401,0
6402,1
6403,6
6404,0
6405,7
6406,3
6407,5
6408,4
6409,0
6410,9
6411,6
6412,3
6413,1
6414,6
6415,0
6416,3
6417,4
6418,2
6419,0
6420,1
6421,5
6422,3
6423,5
6424,8
6425,1
6426,1
6427,3
6428,3
6429,0
6430,6
6431,6
6432,0
6433,9
6434,8
6435,8
6436,1
6437,9
6438,6
6439,1
6440,9
6441,6
6442,6
6443,6
6444,1
6445,7
6446,6
6447,7
6448,1
6449,2
6450,0
6451,3
6452,6
6453,9
6454,0
6455,5
6456,8
6457,4
6458,2
6459,6
6460,6
6461,3
6462,9
6463,2
6464,6
6465,0
6466,2
6467,2
6468,0
6469,6
6470,8
6471,9
6472,7
6473,1
6474,9
6475,6
6476,3
6477,7
6478,5
6479,6
6480,3
6481,6
6482,4
6483,5
6484,9
6485,6
6486,4
6487,4
6488,6
6489,0
6490,2
6491,9
6492,2
6493,0
6494,1
6495,6
6496,7
6497,5
6498,3
6499,0
6500,1
6501,7
6502,5
6503,5
6504,8
6505,0
6506,8
6507,7
6508,0
6509,7
6510,4
6511,9
6512,9
6513,9
6514,7
6515,5
6516,4
6517,3
6518,7
6519,5
6520,9
6521,8
6522,9
6523,6
6524,8
6525,6
6526,5
6527,6
6528,0
6529,0
6530,8
6531,5
6532,5
6533,5
6534,7
6535,8
6536,6
6537,5
6538,1
6539,5
6540,4
6541,9
6542,3
6543,2
6544,2
6545,6
6546,5
6547,6
6548,3
6549,3
6550,0
6551,6
6552,3
6553,2
6554,3
6555,9
6556,4
6557,8
6558,5
6559,1
6560,4
6561,5
6562,7
6563,5
6564,2
6565,3
6566,8
6567,9
6568,9
6569,3
6570,4
6571,5
6572,4
6573,4
6574,3
6575,5
6576,8
6577,5
6578,2
6579,0
6580,0
6581,8
6582,6
6583,9
6584,5
6585,5
6586,8
6587,7
6588,4
6589,4
6590,0
6591,6
6592,4
6593,9
6594,6
6595,1
6596,6
6597,6
6598,7
6599,5
6600,0
6601,4
6602,7
6603,6
6604,2
6605,3
6606,8
6607,6
6608,5
6609,5
6610,8
6611,0
6612,2
6613,6
6614,2
6615,7
6616,2
6617,0
6618,1
6619,3
6620,0
6621,1
6622,9
6623,3
6624,5
6625,9
6626,5
6627,8
6628,2
6629,5
6630,5
6631,5
6632,4
6633,6
6634,7
6635,4
6636,8
6637,2
6638,2
6639,4
6640,7
6641,3
6642,3
6643,5
6644,4
6645,3
6646,9
6647,4
6648,5
6649,6
6650,5
6651,8
6652,1
6653,5
6654,2
6655,4
6656,5
6657,7
6658,1
6659,0
6660,5
6661,4
6662,3
6663,0
6664,2
6665,4
6666,7
6667,0
6668,1
6669,8
6670,8
6671,4
6672,1
6673,7
6674,8
6675,6
6676,2
6677,8
6678,8
6679,3
6680,9
6681,2
6682,9
6683,0
6684,2
6685,8
6686,8
6687,7
6688,0
6689,8
6690,8
6691,6
6692,7
6693,2
6694,9
6695,4
6696,2
6697,1
6698,5
6699,2
6700,0
6701,0
6702,7
6703,2
6704,5
6705,4
6706,3
6707,4
6708,0
6709,1
6710,9
6711,7
6712,8
6713,9
6714,9
6715,1
6716,2
6717,7
6718,0
6719,1
6720,7
6721,3
6722,5
6723,8
6724,8
6725,1
6726,2
6727,3
6728,4
6729,5
6730,2
6731,0
6732,1
6733,9
6734,4
6735,1
6736,7
6737,7
6738,8
6739,8
6740,2
6741,3
6742,9
6743,9
6744,3
6745,1
6746,9
6747,9
6748,1
6749,9
6750,9
6751,5
6752,9
6753,6
6754,3
6755,1
6756,2
6757,4
6758,6
6759,0
6760,8
6761,8
6762,6
6763,8
6764,6
6765,0
6766,5
6767,1
6768,8
6769,5
6770,2
6771,3
6772,9
6773,0
6774,7
6775,0
6776,4
6777,8
6778,9
6779,8
6780,1
6781,5
6782,6
6783,5
6784,4
6785,6
6786,0
6787,3
6788,6
6789,3
6790,8
6791,8
6792,6
6793,0
6794,1
6795,7
6796,7
6797,1
6798,6
6799,1
6800,0
6801,1
6802,8
6803,9
6804,0
6805,9
6806,1
6807,9
6808,0
6809,7
6810,2
6811,3
6812,0
6813,2
6814,8
6815,5
6816,0
6817,6
6818,3
6819,5
6820,1
6821,3
6822,3
6823,1
6824,2
6825,3
6826,4
6827,4
6828,8
6829,9
6830,6
6831,9
6832,1
6833,6
6834,5
6835,5
6836,4
6837,1
6838,8
6839,3
6840,4
6841,8
6842,6
6843,5
6844,9
6845,8
6846,9
6847,7
6848,2
6849,7
6850,5
6851,4
6852,7
6853,8
6854,4
6855,0
6856,2
6857,9
6858,8
6859,1
6860,5
6861,9
6862,4
6863,2
6864,2
6865,6
6866,6
6867,7
6868,1
6869,9
6870,5
6871,8
6872,1
6873,1
6874,8
6875,3
6876,1
6877,2
6878,8
6879,9
6880,0
6881,2
6882,0
6883,0
6884,7
6885,5
6886,3
6887,1
6888,9
6889,2
6890,8
6891,6
6892,8
6893,7
6894,9
6895,1
6896,8
6897,1
6898,4
6899,8
6900,4
6901,8
6902,2
6903,1
6904,5
6905,2
6906,6
6907,4
6908,2
6909,2
6910,2
6911,8
6912,2
6913,0
6914,8
6915,1
6916,2
6917,9
6918,7
6919,0
6920,6
6921,6
6922,8
6923,9
6924,3
6925,5
6926,9
6927,5
6928,7
6929,9
6930,6
6931,1
6932,3
6933,2
6934,4
6935,2
6936,2
6937,4
6938,1
6939,9
6940,7
6941,8
6942,9
6943,6
6944,3
6945,0
6946,2
6947,5
6948,9
6949,9
6950,4
6951,0
6952,5
6953,0
6954,1
6955,6
6956,1
6957,0
6958,1
6959,8
6960,6
6961,6
6962,7
6963,3
6964,9
6965,8
6966,5
6967,0
6968,8
6969,0
6970,6
6971,7
6972,2
6973,7
6974,6
6975,7
6976,0
6977,3
6978,3
6979,2
6980,9
6981,6
6982,0
6983,4
6984,1
6985,1
6986,2
6987,6
6988,4
6989,3
6990,5
6991,5
6992,2
6993,8
6994,7
6995,5
6996,1
6997,8
6998,6
6999,4
7000,0
7001,2
7002,1
7003,7
7004,5
7005,1
7006,1
7007,3
7008,0
7009,2
7010,7
7011,0
7012,7
7013,4
7014,5
7015,5
7016,8
7017,7
7018,8
7019,5
7020,3
7021,4
7022,9
7023,9
7024,9
7025,7
7026,2
7027,6
7028,2
7029,2
7030,6
7031,3
7032,3
7033,6
7034,7
7035,5
7036,0
7037,7
7038,3
7039,6
7040,6
7041,4
7042,2
7043,6
7044,1
7045,2
7046,8
7047,6
7048,0
7049,9
7050,1
7051,7
7052,4
7053,0
7054,1
7055,0
7056,0
7057,2
7058,2
7059,5
7060,5
7061,8
7062,7
7063,0
7064,1
7065,1
7066,1
7067,2
7068,5
7069,3
7070,1
7071,6
7072,9
7073,5
7074,3
7075,1
7076,2
7077,9
7078,2
7079,5
7080,5
7081,3
7082,4
7083,4
7084,7
7085,3
7086,4
7087,7
7088,3
7089,0
7090,8
7091,6
7092,1
7093,3
7094,2
7095,8
7096,6
7097,3
7098,4
7099,0
7100,4
7101,6
7102,4
7103,6
7104,8
7105,8
7106,6
7107,7
7108,1
7109,3
7110,8
7111,5
7112,9
7113,5
7114,9
7115,9
7116,1
7117,8
7118,6
7119,3
7120,6
7121,0
7122,9
7123,3
7124,7
7125,0
7126,0
7127,5
7128,5
7129,7
7130,3
7131,1
7132,2
7133,8
7134,9
7135,3
7136,9
7137,1
7138,3
7139,4
7140,3
7141,9
7142,8
7143,8
7144,8
7145,9
7146,9
7147,4
7148,3
7149,2
7150,7
7151,1
7152,9
7153,8
7154,2
7155,1
7156,9
7157,9
7158,7
7159,5
7160,9
7161,1
7162,0
7163,6
7164,3
7165,3
7166,0
7167,2
7168,5
7169,4
7170,2
7171,5
7172,0
7173,5
7174,3
7175,0
7176,7
7177,3
7178,6
7179,7
7180,8
7181,3
7182,6
7183,0
7184,6
7185,7
7186,7
7187,6
7188,9
7189,5
7190,2
7191,2
7192,8
7193,5
7194,3
7195,3
7196,0
7197,3
7198,6
7199,1
7200,1
7201,3
7202,6
7203,2
7204,1
7205,8
7206,0
7207,6
7208,2
7209,3
7210,0
7211,6
7212,8
7213,0
7214,2
7215,3
7216,4
7217,7
7218,4
7219,7
7220,2
7221,8
7222,1
7223,4
7224,4
7225,3
7226,0
7227,9
7228,0
7229,1
7230,0
7231,7
7232,4
7233,9
7234,2
7235,0
7236,1
7237,2
7238,7
7239,4
7240,6
7241,9
7242,2
7243,7
7244,7
7245,6
7246,3
7247,8
7248,8
7249,8
7250,2
7251,7
7252,9
7253,5
7254,4
7255,0
7256,5
7257,9
7258,6
7259,4
7260,9
7261,8
7262,5
7263,0
7264,8
7265,1
7266,5
7267,4
7268,2
7269,1
7270,2
7271,8
7272,5
7273,2
7274,4
7275,7
7276,5
7277,3
7278,8
7279,8
7280,5
7281,8
7282,6
7283,0
7284,9
7285,9
7286,5
7287,7
7288,1
7289,8
7290,3
7291,7
7292,0
7293,1
7294,0
7295,4
7296,9
7297,2
7298,1
7299,1
7300,0
7301,3
7302,4
7303,4
7304,3
7305,1
7306,9
7307,7
7308,2
7309,2
7310,7
7311,4
7312,2
7313,3
7314,0
7315,7
7316,4
7317,9
7318,1
7319,8
7320,9
7321,4
7322,4
7323,2
7324,0
7325,6
7326,4
7327,7
7328,0
7329,4
7330,1
7331,3
7332,3
7333,6
7334,1
7335,4
7336,7
7337,7
7338,2
7339,2
7340,3
7341,3
7342,2
7343,0
7344,6
7345,1
7346,5
7347,3
7348,1
7349,8
7350,9
7351,1
7352,7
7353,0
7354,4
7355,5
7356,4
7357,2
7358,6
7359,7
7360,6
7361,7
7362,7
7363,5
7364,3
7365,8
7366,0
7367,9
7368,3
7369,4
7370,3
7371,8
7372,4
7373,5
7374,3
7375,8
7376,5
7377,0
7378,6
7379,4
7380,0
7381,2
7382,9
7383,1
7384,6
7385,0
7386,5
7387,8
7388,0
7389,2
7390,6
7391,7
7392,1
7393,4
7394,3
7395,0
7396,2
7397,0
7398,3
7399,8
7400,5
7401,3
7402,2
7403,3
7404,6
7405,7
7406,1
7407,8
7408,1
7409,8
7410,8
7411,9
7412,6
7413,5
7414,7
7415,4
7416,2
7417,3
7418,1
7419,1
7420,9
7421,8
7422,6
7423,8
7424,1
7425,6
7426,0
7427,1
7428,9
7429,9
7430,2
7431,3
7432,4
7433,7
7434,6
7435,8
7436,3
7437,1
7438,2
7439,5
7440,7
7441,0
7442,7
7443,3
7444,0
7445,8
7446,9
7447,3
7448,9
7449,0
7450,0
7451,7
7452,0
7453,9
7454,6
7455,6
7456,7
7457,0
7458,6
7459,5
7460,9
7461,3
7462,6
7463,1
7464,5
7465,2
7466,8
7467,2
7468,8
7469,2
7470,0
7471,5
7472,4
7473,3
7474,8
7475,3
7476,5
7477,1
7478,4
7479,3
7480,4
7481,6
7482,4
7483,2
7484,2
7485,3
7486,8
7487,7
7488,1
7489,0
7490,8
7491,0
7492,3
7493,6
7494,3
7495,4
7496,0
7497,1
7498,5
7499,8
7500,3
7501,4
7502,0
7503,8
7504,1
7505,8
7506,6
7507,8
7508,1
7509,5
7510,9
7511,0
7512,7
7513,2
7514,1
7515,1
7516,6
7517,3
7518,6
7519,6
7520,2
7521,3
7522,5
7523,5
7524,7
7525,1
7526,2
7527,2
7528,8
7529,1
7530,2
7531,5
7532,5
7533,3
7534,0
7535,8
7536,7
7537,2
7538,9
7539,8
7540,4
7541,8
7542,0
7543,8
7544,7
7545,8
7546,1
7547,4
7548,7
7549,4
7550,1
7551,9
7552,8
7553,5
7554,1
7555,0
7556,7
7557,7
7558,3
7559,6
7560,4
7561,9
7562,1
7563,4
7564,1
7565,9
7566,9
7567,8
7568,6
7569,0
7570,9
7571,8
7572,0
7573,9
7574,3
7575,3
7576,5
7577,2
7578,5
7579,4
7580,7
7581,7
7582,2
7583,0
7584,6
7585,0
7586,7
7587,5
7588,5
7589,0
7590,0
7591,9
7592,9
7593,9
7594,3
7595,7
7596,3
7597,8
7598,7
7599,5
7600,5
7601,8
7602,1
7603,6
7604,8
7605,5
7606,1
7607,4
7608,3
7609,3
7610,9
7611,1
7612,8
7613,0
7614,6
7615,3
7616,5
7617,5
7618,1
7619,1
7620,4
7621,7
7622,9
7623,4
7624,4
7625,6
7626,2
7627,1
7628,7
7629,0
7630,7
7631,2
7632,6
7633,6
7634,7
7635,4
7636,3
7637,8
7638,3
7639,8
7640,9
7641,8
7642,6
7643,3
7644,4
7645,5
7646,4
7647,0
7648,1
7649,4
7650,9
7651,2
7652,5
7653,6
7654,9
7655,4
7656,1
7657,2
7658,2
7659,2
7660,4
7661,5
7662,2
7663,7
7664,0
7665,7
7666,4
7667,9
7668,1
7669,1
7670,4
7671,2
7672,7
7673,0
7674,4
7675,8
7676,2
7677,3
7678,3
7679,5
7680,8
7681,7
7682,5
7683,3
7684,9
7685,8
7686,8
7687,4
7688,0
7689,8
7690,0
7691,7
7692,0
7693,8
7694,9
7695,9
7696,5
7697,6
7698,4
7699,7
7700,1
7701,8
7702,3
7703,8
7704,3
7705,2
7706,8
7707,4
7708,7
7709,1
7710,3
7711,9
7712,1
7713,9
7714,3
7715,9
7716,6
7717,4
7718,1
7719,1
7720,1
7721,0
7722,9
7723,8
7724,3
7725,2
7726,5
7727,7
7728,6
7729,7
7730,9
7731,6
7732,4
7733,7
7734,0
7735,0
7736,2
7737,7
7738,4
7739,0
7740,7
7741,2
7742,2
7743,5
7744,7
7745,0
7746,6
7747,4
7748,5
7749,3
7750,5
7751,5
7752,2
7753,7
7754,2
7755,8
7756,7
7757,5
7758,3
7759,1
7760,1
7761,9
7762,2
7763,2
7764,2
7765,3
7766,3
7767,4
7768,4
7769,3
7770,3
7771,5
7772,3
7773,7
7774,1
7775,8
7776,3
7777,2
7778,7
7779,4
7780,5
7781,1
7782,4
7783,8
7784,4
7785,7
7786,2
7787,7
7788,8
7789,1
7790,9
7791,0
7792,0
7793,3
7794,5
7795,8
7796,8
7797,0
7798,3
7799,2
7800,9
7801,9
7802,1
7803,1
7804,9
7805,8
7806,0
7807,0
7808,2
7809,9
7810,5
7811,6
7812,7
7813,2
7814,3
7815,5
7816,5
7817,6
7818,6
7819,7
7820,4
7821,5
7822,7
7823,4
7824,1
7825,8
7826,4
7827,2
7828,9
7829,3
7830,1
7831,9
7832,5
7833,5
7834,9
7835,4
7836,2
7837,5
7838,5
7839,7
7840,7
7841,3
7842,1
7843,6
7844,9
7845,8
7846,0
7847,6
7848,7
7849,6
7850,8
7851,0
7852,9
7853,2
7854,8
7855,6
7856,5
7857,1
7858,0
7859,9
7860,7
7861,5
7862,3
7863,8
7864,8
7865,6
7866,5
7867,2
7868,5
7869,0
7870,9
7871,1
7872,6
7873,9
7874,0
7875,1
7876,3
7877,5
7878,8
7879,7
7880,9
7881,5
7882,8
7883,5
7884,6
7885,9
7886,6
7887,8
7888,9
7889,7
7890,4
7891,3
7892,2
7893,1
7894,8
7895,0
7896,6
7897,9
7898,6
7899,4
7900,9
7901,6
7902,6
7903,8
7904,6
7905,7
7906,6
7907,6
7908,1
7909,4
7910,2
7911,7
7912,7
7913,1
7914,7
7915,6
7916,2
7917,7
7918,0
7919,7
7920,0
7921,6
7922,8
7923,3
7924,8
7925,1
7926,5
7927,3
7928,9
7929,2
7930,3
7931,2
7932,8
7933,3
7934,5
7935,5
7936,9
7937,6
7938,6
7939,5
7940,1
7941,2
7942,6
7943,9
7944,0
7945,9
7946,3
7947,8
7948,0
7949,4
7950,3
7951,8
7952,3
7953,7
7954,6
7955,2
7956,7
7957,0
7958,6
7959,1
7960,8
7961,4
7962,2
7963,3
7964,2
7965,5
7966,4
7967,1
7968,0
7969,7
7970,0
7971,1
7972,7
7973,2
7974,8
7975,7
7976,2
7977,1
7978,0
7979,8
7980,4
7981,7
7982,9
7983,6
7984,6
7985,9
7986,5
7987,4
7988,6
7989,6
7990,6
7991,6
7992,3
7993,1
7994,1
7995,7
7996,7
7997,3
7998,8
7999,4
8000,0
8001,9
8002,6
8003,3
8004,5
8005,2
8006,0
8007,9
8008,0
8009,7
8010,4
8011,1
8012,9
8013,5
8014,2
8015,9
8016,6
8017,4
8018,1
8019,7
8020,0
8021,7
8022,9
8023,2
8024,3
8025,8
8026,5
8027,5
8028,1
8029,0
8030,1
8031,9
8032,5
8033,5
8034,0
8035,0
8036,1
8037,3
8038,0
8039,2
8040,9
8041,8
8042,6
8043,2
8044,8
8045,8
8046,4
8047,6
8048,6
8049,9
8050,6
8051,1
8052,6
8053,6
8054,7
8055,9
8056,9
8057,7
8058,8
8059,9
8060,1
8061,9
8062,4
8063,3
8064,2
8065,5
8066,2
8067,6
8068,4
8069,8
8070,0
8071,7
8072,1
8073,6
8074,9
8075,8
8076,1
8077,5
8078,4
8079,8
8080,5
8081,0
8082,3
8083,1
8084,2
8085,9
8086,4
8087,3
8088,9
8089,2
8090,5
8091,2
8092,1
8093,0
8094,1
8095,9
8096,9
8097,7
8098,3
8099,1
8100,3
8101,1
8102,3
8103,5
8104,4
8105,7
8106,9
8107,9
8108,5
8109,3
8110,1
8111,0
8112,6
8113,7
8114,7
8115,5
8116,7
8117,3
8118,1
8119,1
8120,9
8121,1
8122,6
8123,3
8124,1
8125,4
8126,7
8127,4
8128,1
8129,4
8130,8
8131,4
8132,0
8133,5
8134,4
8135,8
8136,3
8137,6
8138,7
8139,6
8140,1
8141,6
8142,0
8143,7
8144,1
8145,4
8146,7
8147,3
8148,7
8149,4
8150,0
8151,0
8152,3
8153,8
8154,8
8155,5
8156,9
8157,3
8158,9
8159,2
8160,8
8161,0
8162,2
8163,7
8164,6
8165,0
8166,0
8167,3
8168,8
8169,6
8170,6
8171,6
8172,5
8173,1
8174,5
8175,5
8176,1
8177,1
8178,0
8179,2
8180,5
8181,5
8182,8
8183,9
8184,9
8185,5
8186,2
8187,8
8188,1
8189,2
8190,5
8191,4
8192,9
8193,2
8194,3
8195,3
8196,9
8197,3
8198,3
8199,8
8200,1
8201,8
8202,2
8203,0
8204,3
8205,3
8206,6
8207,6
8208,4
8209,8
8210,1
8211,9
8212,4
8213,0
8214,4
8215,9
8216,7
8217,3
8218,4
8219,1
8220,7
8221,9
8222,8
8223,6
8224,7
8225,7
8226,5
8227,5
8228,0
8229,2
8230,9
8231,8
8232,7
8233,5
8234,3
8235,1
8236,4
8237,9
8238,8
8239,8
8240,6
8241,3
8242,1
8243,7
8244,1
8245,7
8246,7
8247,6
8248,9
8249,9
8250,5
8251,8
8252,5
8253,8
8254,3
8255,3
8256,2
8257,0
8258,1
8259,7
8260,4
8261,4
8262,9
8263,0
8264,6
8265,5
8266,5
8267,3
8268,9
8269,7
8270,6
8271,7
8272,3
8273,8
8274,4
8275,1
8276,4
8277,1
8278,9
8279,3
8280,5
8281,8
8282,7
8283,3
8284,4
8285,9
8286,4
8287,5
8288,3
8289,1
8290,8
8291,6
8292,0
8293,0
8294,0
8295,8
8296,6
8297,0
8298,8
8299,5
8300,2
8301,2
8302,7
8303,7
8304,2
8305,7
8306,9
8307,2
8308,5
8309,4
8310,1
8311,9
8312,3
8313,1
8314,3
8315,3
8316,1
8317,3
8318,6
8319,5
8320,2
8321,4
8322,5
8323,8
8324,2
8325,8
8326,0
8327,7
8328,5
8329,2
8330,5
8331,6
8332,8
8333,9
8334,6
8335,9
8336,3
8337,3
8338,5
8339,7
8340,2
8341,3
8342,9
8343,2
8344,3
8345,8
8346,7
8347,6
8348,3
8349,8
8350,8
8351,8
8352,6
8353,3
8354,0
8355,0
8356,4
8357,0
8358,7
8359,9
8360,9
8361,2
8362,5
8363,3
8364,5
8365,3
8366,8
8367,0
8368,1
8369,3
8370,8
8371,5
8372,8
8373,4
8374,8
8375,5
8376,3
8377,2
8378,2
8379,8
8380,3
8381,9
8382,5
8383,6
8384,3
8385,0
8386,4
8387,5
8388,0
8389,9
8390,1
8391,5
8392,6
8393,8
8394,4
8395,7
8396,5
8397,6
8398,3
8399,9
8400,2
8401,2
8402,4
8403,4
8404,8
8405,0
8406,5
8407,1
8408,7
8409,7
8410,8
8411,5
8412,1
8413,2
8414,7
8415,7
8416,1
8417,0
8418,7
8419,8
8420,2
8421,3
8422,9
8423,4
8424,1
8425,2
8426,4
8427,5
8428,0
8429,7
8430,6
8431,5
8432,3
8433,8
8434,9
8435,8
8436,2
8437,9
8438,1
8439,9
8440,4
8441,2
8442,1
8443,8
8444,4
8445,1
8446,2
8447,9
8448,5
8449,6
8450,6
8451,4
8452,7
8453,4
8454,5
8455,3
8456,4
8457,1
8458,1
8459,6
8460,3
8461,3
8462,9
8463,4
8464,0
8465,4
8466,7
8467,7
8468,3
8469,8
8470,4
8471,1
8472,9
8473,1
8474,3
8475,0
8476,1
8477,4
8478,9
8479,0
8480,7
8481,7
8482,7
8483,5
8484,0
8485,5
8486,3
8487,3
8488,6
8489,7
8490,5
8491,2
8492,2
8493,1
8494,6
8495,4
8496,2
8497,4
8498,7
8499,6
8500,7
8501,9
8502,4
8503,0
8504,1
8505,6
8506,0
8507,7
8508,8
8509,3
8510,0
8511,8
8512,1
8513,0
8514,7
8515,2
8516,9
8517,5
8518,1
8519,8
8520,5
8521,4
8522,0
8523,7
8524,8
8525,8
8526,4
8527,6
8528,8
8529,4
8530,3
8531,6
8532,6
8533,2
8534,9
8535,3
8536,9
8537,2
8538,2
8539,8
8540,5
8541,0
8542,8
8543,9
8544,1
8545,2
8546,1
8547,5
8548,5
8549,9
8550,0
8551,9
8552,5
8553,4
8554,4
8555,8
8556,2
8557,3
8558,2
8559,7
8560,7
8561,8
8562,7
8563,7
8564,2
8565,1
8566,3
8567,4
8568,3
8569,3
8570,4
8571,1
8572,5
8573,5
8574,8
8575,4
8576,4
8577,7
8578,2
8579,1
8580,2
8581,5
8582,0
8583,9
8584,4
8585,3
8586,2
8587,7
8588,7
8589,0
8590,6
8591,9
8592,9
